symbol	alias	entrez
PPP2R5A	B56A	5525
PPP2R5A	B56alpha	5525
PPP2R5A	PR61A	5525
PPP2R5B	PPP2R5B	5526
PPP2R5B	B56B	5526
PPP2R5B	B56beta	5526
PPP2R5B	PR61B	5526
PPP2R5C	PPP2R5C	5527
PPP2R5C	B56G	5527
PPP2R5C	B56gamma	5527
PPP2R5C	PR61G	5527
PPP2R5D	PPP2R5D	5528
PPP2R5D	B56D	5528
PPP2R5D	B56delta	5528
PPP2R5D	MRD35	5528
PPP2R5E	PPP2R5E	5529
PPP2R5E	B56E	5529
PPP2R5E	B56epsilon	5529
PPP3CA	PPP3CA	5530
PPP3CA	CALN	5530
PPP3CA	CALNA	5530
PPP3CA	CALNA1	5530
PPP3CA	CNA1	5530
PPP3CA	IECEE	5530
PPP3CA	IECEE1	5530
PPP3CA	PPP2B	5530
PPP4C	PPP4C	5531
PPP4C	PP-X	5531
PPP4C	PP4C	5531
PPP4C	PPP4	5531
PPP4C	PPX	5531
PPP3CB	PPP3CB	5532
PPP3CB	CALNA2	5532
PPP3CB	CALNB	5532
PPP3CB	PP2Bbeta	5532
PPP3CC	PPP3CC	5533
PPP3CC	CALNA3	5533
PPP3CC	CNA3	5533
PPP3CC	PP2Bgamma	5533
PPP3R1	PPP3R1	5534
PPP3R1	CALNB1	5534
PPP3R1	CNB	5534
PPP3R1	CNB1	5534
PPP5C	PPP5C	5536
PPP5C	PPP5	5536
PPP6C	PPP6C	5537
PPP6C	PP6	5537
PPP6C	PP6C	5537
PPT1	PPT1	5538
PPT1	CLN1	5538
PPT1	INCL	5538
PPY	PPY	5539
NPY4R	NPY4R	5540
NPY4R	NPY4-R	5540
NPY4R	PPYR1	5540
NPY4R	Y4	5540
PRB1	PRB1	5542
PRB1	PM	5542
PRB1	PMF	5542
PRB1	PMSL	5542
PRB1	PRB1M	5542
PRB3	PRB3	5544
PRB3	G1	5544
PRB4	PRB4	5545
PRB4	Po	5545
PRCC	PRCC	5546
PRCC	RCCP1	5546
PRCC	TPRC	5546
PRCP	PRCP	5547
PRCP	HUMPCP	5547
PRELP	PRELP	5549
PRELP	MST161	5549
PRELP	MSTP161	5549
PRELP	SLRR2A	5549
PREP	PREP	5550
PRF1	PRF1	5551
PRF1	HPLH2	5551
PRF1	PFP	5551
SRGN	SRGN	5552
SRGN	PPG	5552
PRG2	PRG2	5553
PRG2	BMPG	5553
PRG2	proMBP	5553
PRH1	PRH1	5554
PRH1	Db-s	5554
PRH1	PIF-S	5554
PRH1	Pr1/Pr2	5554
PRH2	PRH2	5555
PRH2	PRP-1/PRP-2	5555
PRH2	Pr	5555
PRH2	pr1/Pr2	5555
PRIM1	PRIM1	5557
PRIM1	p49	5557
PRIM2	PRIM2	5558
PRIM2	PRIM2A	5558
PRKAA1	PRKAA1	5562
PRKAA1	AMPKa1	5562
PRKAA2	PRKAA2	5563
PRKAA2	AMPK2	5563
PRKAA2	AMPKa2	5563
PRKAA2	PRKAA	5563
PRKAB1	PRKAB1	5564
PRKAB1	HAMPKb	5564
PRKAB2	PRKAB2	5565
PRKACA	PRKACA	5566
PRKACA	PKACA	5566
PRKACA	PPNAD4	5566
PRKACB	PRKACB	5567
PRKACB	PKA C-beta	5567
PRKACB	PKACB	5567
PRKACG	PRKACG	5568
PRKACG	BDPLT19	5568
PRKACG	KAPG	5568
PRKACG	PKACg	5568
PKIA	PKIA	5569
PKIA	PRKACN1	5569
PKIB	PKIB	5570
PKIB	PRKACN2	5570
PRKAG1	PRKAG1	5571
PRKAG1	AMPKG	5571
PRKAR1A	PRKAR1A	5573
PRKAR1A	ACRDYS1	5573
PRKAR1A	ADOHR	5573
PRKAR1A	CNC	5573
PRKAR1A	CNC1	5573
PRKAR1A	PPNAD1	5573
PRKAR1A	TSE1	5573
PRKAR1B	PRKAR1B	5575
PRKAR2A	PRKAR2A	5576
PRKAR2B	PRKAR2B	5577
PRKAR2B	RII-BETA	5577
PRKCA	PRKCA	5578
PRKCA	AAG6	5578
PRKCA	PKC-alpha	5578
PRKCA	PKCA	5578
PRKCB	PRKCB	5579
PRKCB	PKC-beta	5579
PRKCB	PKCB1	5579
PRKCB	PRKCB2	5579
PRKCD	PRKCD	5580
PRKCD	ALPS3	5580
PRKCD	CVID9	5580
PRKCD	MAY1	5580
PRKCD	PKCD	5580
PRKCD	nPKC-delta	5580
PRKCE	PRKCE	5581
PRKCE	PKCE	5581
PRKCE	nPKC-epsilon	5581
PRKCG	PRKCG	5582
PRKCG	PKC-gamma	5582
PRKCG	PKCC	5582
PRKCG	PKCG	5582
PRKCG	SCA14	5582
PRKCH	PRKCH	5583
PRKCH	PKC-L	5583
PRKCH	PKCL	5583
PRKCH	PRKCL	5583
PRKCH	nPKC-eta	5583
PRKCI	PRKCI	5584
PRKCI	DXS1179E	5584
PRKCI	PKCI	5584
PRKCI	nPKC-iota	5584
PKN1	PKN1	5585
PKN1	DBK	5585
PKN1	PAK-1	5585
PKN1	PKN	5585
PKN1	PKN-ALPHA	5585
PKN1	PRKCL1	5585
PKN2	PKN2	5586
PKN2	PRK2	5586
PKN2	PRKCL2	5586
PKN2	PRO2042	5586
PKN2	Pak-2	5586
PRKD1	PRKD1	5587
PRKD1	CHDED	5587
PRKD1	PKC-MU	5587
PRKD1	PKCM	5587
PRKD1	PKD	5587
PRKD1	PRKCM	5587
PRKCQ	PRKCQ	5588
PRKCQ	PRKCT	5588
PRKCQ	nPKC-theta	5588
PRKCSH	PRKCSH	5589
PRKCSH	AGE-R2	5589
PRKCSH	G19P1	5589
PRKCSH	GIIB	5589
PRKCSH	PCLD	5589
PRKCSH	PCLD1	5589
PRKCSH	PKCSH	5589
PRKCSH	VASAP-60	5589
PRKCZ	PRKCZ	5590
PRKCZ	PKC-ZETA	5590
PRKCZ	PKC2	5590
PRKDC	PRKDC	5591
PRKDC	DNA-PKcs	5591
PRKDC	DNAPK	5591
PRKDC	DNPK1	5591
PRKDC	HYRC	5591
PRKDC	HYRC1	5591
PRKDC	IMD26	5591
PRKDC	XRCC7	5591
PRKDC	p350	5591
PRKG1	PRKG1	5592
PRKG1	AAT8	5592
PRKG1	PRKGR1B	5592
PRKG1	cGK	5592
PRKG1	cGK 1	5592
PRKG1	cGK1	5592
PRKG1	cGKI	5592
PRKG1	cGKI-BETA	5592
PRKG1	cGKI-alpha	5592
PRKG2	PRKG2	5593
PRKG2	PRKGR2	5593
PRKG2	cGK2	5593
PRKG2	cGKII	5593
MAPK1	MAPK1	5594
MAPK1	ERK-2	5594
MAPK1	ERK2	5594
MAPK1	ERT1	5594
MAPK1	MAPK2	5594
MAPK1	P42MAPK	5594
MAPK1	PRKM1	5594
MAPK1	PRKM2	5594
MAPK1	p41	5594
MAPK1	p41mapk	5594
MAPK1	p42-MAPK	5594
MAPK3	MAPK3	5595
MAPK3	ERK-1	5595
MAPK3	ERK1	5595
MAPK3	ERT2	5595
MAPK3	HS44KDAP	5595
MAPK3	HUMKER1A	5595
MAPK3	P44ERK1	5595
MAPK3	P44MAPK	5595
MAPK3	PRKM3	5595
MAPK3	p44-ERK1	5595
MAPK3	p44-MAPK	5595
MAPK4	MAPK4	5596
MAPK4	ERK-4	5596
MAPK4	PRKM4	5596
MAPK4	p63-MAPK	5596
MAPK4	p63MAPK	5596
MAPK6	MAPK6	5597
MAPK6	HsT17250	5597
MAPK6	PRKM6	5597
MAPK6	p97MAPK	5597
MAPK7	MAPK7	5598
MAPK7	BMK1	5598
MAPK7	ERK5	5598
MAPK7	PRKM7	5598
MAPK8	MAPK8	5599
MAPK8	JNK	5599
MAPK8	JNK-46	5599
MAPK8	JNK1	5599
MAPK8	JNK1A2	5599
MAPK8	JNK21B1/2	5599
MAPK8	PRKM8	5599
MAPK8	SAPK1	5599
MAPK8	SAPK1c	5599
MAPK11	MAPK11	5600
MAPK11	P38B	5600
MAPK11	P38BETA2	5600
MAPK11	PRKM11	5600
MAPK11	SAPK2	5600
MAPK11	SAPK2B	5600
MAPK11	p38-2	5600
MAPK11	p38Beta	5600
MAPK9	MAPK9	5601
MAPK9	JNK-55	5601
MAPK9	JNK2	5601
MAPK9	JNK2A	5601
MAPK9	JNK2ALPHA	5601
MAPK9	JNK2B	5601
MAPK9	JNK2BETA	5601
MAPK9	PRKM9	5601
MAPK9	SAPK	5601
MAPK9	SAPK1a	5601
MAPK9	p54a	5601
MAPK9	p54aSAPK	5601
MAPK10	MAPK10	5602
MAPK10	JNK3	5602
MAPK10	JNK3A	5602
MAPK10	PRKM10	5602
MAPK10	SAPK1b	5602
MAPK10	p493F12	5602
MAPK10	p54bSAPK	5602
MAPK13	MAPK13	5603
MAPK13	MAPK 13	5603
MAPK13	MAPK-13	5603
MAPK13	PRKM13	5603
MAPK13	SAPK4	5603
MAPK13	p38delta	5603
MAP2K1	MAP2K1	5604
MAP2K1	CFC3	5604
MAP2K1	MAPKK1	5604
MAP2K1	MEK1	5604
MAP2K1	MKK1	5604
MAP2K1	PRKMK1	5604
MAP2K2	MAP2K2	5605
MAP2K2	CFC4	5605
MAP2K2	MAPKK2	5605
MAP2K2	MEK2	5605
MAP2K2	MKK2	5605
MAP2K2	PRKMK2	5605
MAP2K3	MAP2K3	5606
MAP2K3	MAPKK3	5606
MAP2K3	MEK3	5606
MAP2K3	MKK3	5606
MAP2K3	PRKMK3	5606
MAP2K3	SAPKK-2	5606
MAP2K3	SAPKK2	5606
MAP2K5	MAP2K5	5607
MAP2K5	HsT17454	5607
MAP2K5	MAPKK5	5607
MAP2K5	MEK5	5607
MAP2K5	PRKMK5	5607
MAP2K6	MAP2K6	5608
MAP2K6	MAPKK6	5608
MAP2K6	MEK6	5608
MAP2K6	MKK6	5608
MAP2K6	PRKMK6	5608
MAP2K6	SAPKK-3	5608
MAP2K6	SAPKK3	5608
MAP2K7	MAP2K7	5609
MAP2K7	JNKK2	5609
MAP2K7	MAPKK7	5609
MAP2K7	MEK	5609
MAP2K7	MEK 7	5609
MAP2K7	MKK7	5609
MAP2K7	PRKMK7	5609
MAP2K7	SAPKK-4	5609
MAP2K7	SAPKK4	5609
EIF2AK2	EIF2AK2	5610
EIF2AK2	PPP1R83	5610
EIF2AK2	PRKR	5610
DNAJC3	DNAJC3	5611
DNAJC3	ACPHD	5611
DNAJC3	ERdj6	5611
DNAJC3	HP58	5611
DNAJC3	P58IPK	5611
DNAJC3	PRKRI	5611
THAP12	THAP12	5612
THAP12	P52rIPK	5612
THAP12	PRKRIR	5612
THAP12	THAP0	5612
PRKX	PRKX	5613
PRKX	PKX1	5613
PRL	PRL	5617
PRL	GHA1	5617
PRLR	PRLR	5618
PRLR	HPRL	5618
PRLR	MFAB	5618
PRLR	RI-PRLR	5618
PRLR	hPRLrI	5618
PRM1	PRM1	5619
PRM1	CT94.1	5619
PRM2	PRM2	5620
PRM2	CT94.2	5620
PRNP	PRNP	5621
PRNP	ASCR	5621
PRNP	AltPrP	5621
PRNP	CD230	5621
PRNP	CJD	5621
PRNP	KURU	5621
PRNP	PrP	5621
PRNP	PrP27-30	5621
PRNP	PrP33-35C	5621
PRNP	PrPc	5621
PRNP	p27-30	5621
PSPN	PSPN	5623
PROC	PROC	5624
PROC	THPH3	5624
PROC	THPH4	5624
PRODH	PRODH	5625
PRODH	HSPOX2	5625
PRODH	POX1	5625
PRODH	TP53I6	5625
PROP1	PROP1	5626
PROP1	CPHD2	5626
PROP1	PROP-1	5626
PROS1	PROS1	5627
PROS1	PROS	5627
PROS1	PS21	5627
PROS1	PS22	5627
PROS1	PS23	5627
PROS1	PS24	5627
PROS1	PS25	5627
PROS1	THPH5	5627
PROS1	THPH6	5627
PROX1	PROX1	5629
PRPH	PRPH	5630
PRPH	NEF41	5630
PRPS1	PRPS1	5631
PRPS1	CMTX5	5631
PRPS1	DFN2	5631
PRPS1	DFNX1	5631
PRPS1	PPRibP	5631
PRPS1	PRS-I	5631
PRPS1	PRSI	5631
PRPS2	PRPS2	5634
PRPS2	PRSII	5634
PRPSAP1	PRPSAP1	5635
PRPSAP1	PAP39	5635
PRPSAP2	PRPSAP2	5636
PRPSAP2	PAP41	5636
PRRG1	PRRG1	5638
PRRG1	PRGP1	5638
PRRG2	PRRG2	5639
PRRG2	PRGP2	5639
LGMN	LGMN	5641
LGMN	PRSC1	5641
PRSS1	PRSS1	5644
PRSS1	TRYP1	5644
PRSS2	PRSS2	5645
PRSS2	TRY2	5645
PRSS2	TRY8	5645
PRSS3	PRSS3	5646
PRSS3	MTG	5646
PRSS3	PRSS4	5646
PRSS3	TRY3	5646
MASP1	MASP1	5648
MASP1	3MC1	5648
MASP1	CRARF	5648
MASP1	CRARF1	5648
MASP1	MAP1	5648
MASP1	MASP	5648
MASP1	MASP3	5648
MASP1	MAp44	5648
MASP1	PRSS5	5648
RELN	RELN	5649
RELN	ETL7	5649
RELN	PRO1598	5649
RELN	RL	5649
KLK7	KLK7	5650
KLK7	PRSS6	5650
KLK7	SCCE	5650
KLK7	hK7	5650
TMPRSS15	TMPRSS15	5651
TMPRSS15	ENTK	5651
TMPRSS15	PRSS7	5651
PRSS8	PRSS8	5652
PRSS8	PROSTASIN	5652
KLK6	KLK6	5653
KLK6	Bssp	5653
KLK6	Klk7	5653
KLK6	PRSS18	5653
KLK6	PRSS9	5653
KLK6	SP59	5653
KLK6	hK6	5653
HTRA1	HTRA1	5654
HTRA1	ARMD7	5654
HTRA1	CADASIL2	5654
HTRA1	CARASIL	5654
HTRA1	HtrA	5654
HTRA1	L56	5654
HTRA1	ORF480	5654
HTRA1	PRSS11	5654
KLK10	KLK10	5655
KLK10	NES1	5655
PRTN3	PRTN3	5657
PRTN3	ACPA	5657
PRTN3	AGP7	5657
PRTN3	C-ANCA	5657
PRTN3	CANCA	5657
PRTN3	MBN	5657
PRTN3	MBT	5657
PRTN3	NP-4	5657
PRTN3	NP4	5657
PRTN3	PR-3	5657
PRTN3	PR3	5657
PSAP	PSAP	5660
PSAP	GLBA	5660
PSD	PSD	5662
PSD	EFA6	5662
PSD	EFA6A1	5662
PSD	TYL	5662
PSEN1	PSEN1	5663
PSEN1	ACNINV3	5663
PSEN1	PS-1	5663
PSEN1	PS1	5663
PSEN1	S182	5663
PSEN2	PSEN2	5664
PSEN2	AD3L	5664
PSEN2	AD4	5664
PSEN2	CMD1V	5664
PSEN2	PS2	5664
PSEN2	STM2	5664
PSG1	PSG1	5669
PSG1	B1G1	5669
PSG1	CD66f	5669
PSG1	DHFRP2	5669
PSG1	FL-NCA-1/2	5669
PSG1	PBG1	5669
PSG1	PS-beta-C/D	5669
PSG1	PS-beta-G-1	5669
PSG1	PSBG-1	5669
PSG1	PSBG1	5669
PSG1	PSG95	5669
PSG1	PSGIIA	5669
PSG2	PSG2	5670
PSG2	PSBG2	5670
PSG3	PSG3	5671
PSG4	PSG4	5672
PSG4	PSBG-4	5672
PSG5	PSG5	5673
PSG5	FL-NCA-3	5673
PSG5	PSG	5673
PSG6	PSG6	5675
PSG6	PSBG-10	5675
PSG6	PSBG-12	5675
PSG6	PSBG-6	5675
PSG6	PSG10	5675
PSG6	PSGGB	5675
PSG7	PSG7	5676
PSG7	PSBG-7	5676
PSG9	PSG9	5678
PSG9	PS34	5678
PSG9	PSGII	5678
PSG11	PSG11	5680
PSG11	PSBG-13	5680
PSG11	PSG13	5680
PSG11	PSG14	5680
PSKH1	PSKH1	5681
PSMA1	PSMA1	5682
PSMA1	HEL-S-275	5682
PSMA1	NU	5682
PSMA1	PROS30	5682
PSMA2	PSMA2	5683
PSMA2	HC3	5683
PSMA2	PMSA2	5683
PSMA2	PSC2	5683
PSMA3	PSMA3	5684
PSMA3	HC8	5684
PSMA3	PSC3	5684
PSMA4	PSMA4	5685
PSMA4	HC9	5685
PSMA4	HsT17706	5685
PSMA4	PSC9	5685
PSMA5	PSMA5	5686
PSMA5	ZETA	5686
PSMA6	PSMA6	5687
PSMA6	IOTA	5687
PSMA6	PROS27	5687
PSMA6	p27K	5687
PSMA7	PSMA7	5688
PSMA7	HEL-S-276	5688
PSMA7	HSPC	5688
PSMA7	RC6-1	5688
PSMA7	XAPC7	5688
PSMB1	PSMB1	5689
PSMB1	HC5	5689
PSMB1	PMSB1	5689
PSMB2	PSMB2	5690
PSMB2	HC7-I	5690
PSMB3	PSMB3	5691
PSMB3	HC10-II	5691
PSMB4	PSMB4	5692
PSMB4	HsN3	5692
PSMB4	PROS-26	5692
PSMB4	PROS26	5692
PSMB5	PSMB5	5693
PSMB5	LMPX	5693
PSMB5	MB1	5693
PSMB5	X	5693
PSMB6	PSMB6	5694
PSMB6	LMPY	5694
PSMB6	Y	5694
PSMB7	PSMB7	5695
PSMB7	Z	5695
PSMB8	PSMB8	5696
PSMB8	ALDD	5696
PSMB8	D6S216	5696
PSMB8	D6S216E	5696
PSMB8	JMP	5696
PSMB8	LMP7	5696
PSMB8	NKJO	5696
PSMB8	PSMB5i	5696
PSMB8	RING10	5696
PYY	PYY	5697
PYY	PYY-I1	5697
PSMB9	PSMB9	5698
PSMB9	LMP2	5698
PSMB9	PSMB6i	5698
PSMB9	RING12	5698
PSMB9	beta1i	5698
PSMB10	PSMB10	5699
PSMB10	LMP10	5699
PSMB10	MECL1	5699
PSMB10	beta2i	5699
PSMC1	PSMC1	5700
PSMC1	P26S4	5700
PSMC2	PSMC2	5701
PSMC2	Nbla10058	5701
PSMC3	PSMC3	5702
PSMC4	PSMC4	5704
PSMC4	MIP224	5704
PSMC4	RPT3	5704
PSMC4	TBP-7	5704
PSMC4	TBP7	5704
PSMC5	PSMC5	5705
PSMC5	SUG-1	5705
PSMC5	SUG1	5705
PSMC5	TBP10	5705
PSMC5	p45/SUG	5705
PSMC6	PSMC6	5706
PSMC6	CADP44	5706
PSMC6	HEL-S-73	5706
PSMC6	P44	5706
PSMC6	SUG2	5706
PSMD1	PSMD1	5707
PSMD1	P112	5707
PSMD1	Rpn2	5707
PSMD1	S1	5707
PSMD2	PSMD2	5708
PSMD2	TRAP2	5708
PSMD3	PSMD3	5709
PSMD3	RPN3	5709
PSMD3	TSTA2	5709
PSMD4	PSMD4	5710
PSMD4	AF	5710
PSMD4	MCB1	5710
PSMD4	Rpn10	5710
PSMD4	S5A	5710
PSMD4	pUB-R5	5710
PSMD5	PSMD5	5711
PSMD5	S5B	5711
PSMD7	PSMD7	5713
PSMD7	MOV34	5713
PSMD7	Rpn8	5713
PSMD8	PSMD8	5714
PSMD8	HEL-S-91n	5714
PSMD8	HIP6	5714
PSMD8	Nin1p	5714
PSMD8	Rpn12	5714
PSMD8	p31	5714
PSMD9	PSMD9	5715
PSMD9	Rpn4	5715
PSMD10	PSMD10	5716
PSMD10	dJ889N15.2	5716
PSMD10	p28(GANK)	5716
PSMD11	PSMD11	5717
PSMD11	Rpn6	5717
PSMD11	p44.5	5717
PSMD12	PSMD12	5718
PSMD12	Rpn5	5718
PSMD12	STISS	5718
PSMD13	PSMD13	5719
PSMD13	HSPC027	5719
PSMD13	Rpn9	5719
PSMD13	p40.5	5719
PSME1	PSME1	5720
PSME1	HEL-S-129m	5720
PSME1	IFI5111	5720
PSME1	PA28A	5720
PSME1	PA28alpha	5720
PSME1	REGalpha	5720
PSME2	PSME2	5721
PSME2	PA28B	5721
PSME2	PA28beta	5721
PSME2	REGbeta	5721
PSPH	PSPH	5723
PSPH	PSPD	5723
PTAFR	PTAFR	5724
PTAFR	PAFR	5724
PTBP1	PTBP1	5725
PTBP1	HNRNP-I	5725
PTBP1	HNRNPI	5725
PTBP1	HNRPI	5725
PTBP1	PTB	5725
PTBP1	PTB-1	5725
PTBP1	PTB-T	5725
PTBP1	PTB2	5725
PTBP1	PTB3	5725
PTBP1	PTB4	5725
PTBP1	pPTB	5725
TAS2R38	TAS2R38	5726
TAS2R38	T2R38	5726
TAS2R38	T2R61	5726
PTCH1	PTCH1	5727
PTCH1	BCNS	5727
PTCH1	NBCCS	5727
PTCH1	PTC1	5727
PTCH1	PTCH	5727
PTEN	PTEN	5728
PTEN	BZS	5728
PTEN	CWS1	5728
PTEN	DEC	5728
PTEN	GLM2	5728
PTEN	MHAM	5728
PTEN	MMAC11	5728
PTEN	PTENbeta	5728
PTGDR	PTGDR	5729
PTGDR	AS1	5729
PTGDR	ASRT1	5729
PTGDR	DP11	5729
PTGDS	PTGDS	5730
PTGDS	L-PGDS	5730
PTGDS	LPGDS	5730
PTGDS	PGDS2	5730
PTGER1	PTGER1	5731
PTGER1	EP1	5731
PTGER2	PTGER2	5732
PTGER3	PTGER3	5733
PTGER3	EP3	5733
PTGER3	EP3-I	5733
PTGER3	EP3-II	5733
PTGER3	EP3-III	5733
PTGER3	EP3-IV	5733
PTGER3	EP3-VI	5733
PTGER3	EP3e	5733
PTGER3	PGE2-R	5733
PTGER4	PTGER4	5734
PTGER4	EP4	5734
PTGER4	EP4R	5734
PTGFR	PTGFR	5737
PTGFRN	PTGFRN	5738
PTGFRN	CD315	5738
PTGFRN	CD9P-1	5738
PTGFRN	EWI-F	5738
PTGFRN	FPRP	5738
PTGFRN	SMAP-6	5738
PTGIR	PTGIR	5739
PTGIR	PRIPR	5739
PTGIS	PTGIS	5740
PTGIS	CYP8	5740
PTGIS	CYP8A1	5740
PTGIS	PGIS	5740
PTGIS	PTGI	5740
PTH	PTH	5741
PTGS1	PTGS1	5742
PTGS1	COX1	5742
PTGS1	COX3	5742
PTGS1	PCOX1	5742
PTGS1	PES-1	5742
PTGS1	PGHS-1	5742
PTGS1	PGHS1	5742
PTGS1	PHS1	5742
PTGS1	PTGHS	5742
PTGS2	PTGS2	5743
PTGS2	COX-2	5743
PTGS2	COX2	5743
PTGS2	GRIPGHS	5743
PTGS2	PGHS-2	5743
PTGS2	PHS-2	5743
PTGS2	hCox-2	5743
PTHLH	PTHLH	5744
PTHLH	BDE2	5744
PTHLH	PTHRP	5744
PTH1R	PTH1R	5745
PTH1R	PFE	5745
PTH1R	PTHR1	5745
PTH2R	PTH2R	5746
PTH2R	PTHR2	5746
PTK2	PTK2	5747
PTK2	FADK	5747
PTK2	FAK	5747
PTK2	FAK1	5747
PTK2	FRNK	5747
PTK2	PPP1R71	5747
PTK2	p125FAK	5747
PTK2	pp125FAK	5747
PTK6	PTK6	5753
PTK6	BRK	5753
PTK7	PTK7	5754
PTK7	CCK-4	5754
PTK7	CCK4	5754
TWF1	TWF1	5756
TWF1	A6	5756
TWF1	PTK9	5756
PTMA	PTMA	5757
PTMS	PTMS	5763
PTMS	ParaT	5763
PTN	PTN	5764
PTN	HB-GAM	5764
PTN	HBBM	5764
PTN	HBGF8	5764
PTN	HBNF	5764
PTN	HBNF-1	5764
PTN	NEGF1	5764
PTN	OSF-1	5764
QSOX1	QSOX1	5768
QSOX1	Q6	5768
QSOX1	QSCN6	5768
PTPN1	PTPN1	5770
PTPN1	PTP1B	5770
PTPN2	PTPN2	5771
PTPN2	PTN2	5771
PTPN2	PTPT	5771
PTPN2	TC-PTP	5771
PTPN2	TCELLPTP	5771
PTPN2	TCPTP	5771
PTPN3	PTPN3	5774
PTPN3	PTP-H1	5774
PTPN3	PTPH1	5774
PTPN4	PTPN4	5775
PTPN4	MEG	5775
PTPN4	PTPMEG	5775
PTPN4	PTPMEG1	5775
PTPN6	PTPN6	5777
PTPN6	HCPH	5777
PTPN6	HPTP1C	5777
PTPN6	PTP-1C	5777
PTPN6	SH-PTP1	5777
PTPN6	SHP-1	5777
PTPN6	SHP-1L	5777
PTPN7	PTPN7	5778
PTPN7	BPTP-4	5778
PTPN7	LC-PTP	5778
PTPN7	LPTP	5778
PTPN7	PTPNI	5778
PTPN9	PTPN9	5780
PTPN9	MEG2	5780
PTPN9	PTPMEG2	5780
PTPN11	PTPN11	5781
PTPN11	BPTP3	5781
PTPN11	JMML	5781
PTPN11	METCDS	5781
PTPN11	NS1	5781
PTPN11	PTP-1D	5781
PTPN11	PTP2C	5781
PTPN11	SH-PTP2	5781
PTPN11	SH-PTP3	5781
PTPN11	SHP2	5781
PTPN12	PTPN12	5782
PTPN12	PTP-PEST	5782
PTPN12	PTPG1	5782
PTPN13	PTPN13	5783
PTPN13	FAP-1	5783
PTPN13	PNP1	5783
PTPN13	PTP-BAS	5783
PTPN13	PTP-BL	5783
PTPN13	PTP1E	5783
PTPN13	PTPL1	5783
PTPN13	PTPLE	5783
PTPN13	hPTP1E	5783
PTPN14	PTPN14	5784
PTPN14	CATLPH	5784
PTPN14	PEZ	5784
PTPN14	PTP36	5784
PTPRA	PTPRA	5786
PTPRA	HLPR	5786
PTPRA	HPTPA	5786
PTPRA	HPTPalpha	5786
PTPRA	PTPRL2	5786
PTPRA	R-PTP-alpha	5786
PTPRA	RPTPA	5786
PTPRB	PTPRB	5787
PTPRB	HPTP-BETA	5787
PTPRB	HPTPB	5787
PTPRB	PTPB	5787
PTPRB	R-PTP-BETA	5787
PTPRB	VEPTP	5787
PTPRC	PTPRC	5788
PTPRC	B220	5788
PTPRC	CD45	5788
PTPRC	CD45R	5788
PTPRC	L-CA	5788
PTPRC	LY5	5788
PTPRC	T200	5788
PTPRD	PTPRD	5789
PTPRD	HPTP	5789
PTPRD	HPTPD	5789
PTPRD	HPTPDELTA	5789
PTPRD	PTPD	5789
PTPRD	RPTPDELTA	5789
PTPRCAP	PTPRCAP	5790
PTPRCAP	CD45-AP	5790
PTPRE	PTPRE	5791
PTPRE	HPTPE	5791
PTPRE	PTPE	5791
PTPRE	R-PTP-EPSILON	5791
PTPRF	PTPRF	5792
PTPRF	BNAH2	5792
PTPRF	LAR	5792
PTPRG	PTPRG	5793
PTPRG	HPTPG	5793
PTPRG	PTPG	5793
PTPRG	R-PTP-GAMMA	5793
PTPRG	RPTPG	5793
PTPRH	PTPRH	5794
PTPRH	R-PTP-H	5794
PTPRJ	PTPRJ	5795
PTPRJ	CD148	5795
PTPRJ	DEP1	5795
PTPRJ	HPTPeta	5795
PTPRJ	R-PTP-ETA	5795
PTPRK	PTPRK	5796
PTPRK	R-PTP-kappa	5796
PTPRM	PTPRM	5797
PTPRM	PTPRL1	5797
PTPRM	R-PTP-MU	5797
PTPRM	RPTPM	5797
PTPRM	RPTPU	5797
PTPRM	hR-PTPu	5797
PTPRN	PTPRN	5798
PTPRN	IA-2	5798
PTPRN	IA-2/PTP	5798
PTPRN	IA2	5798
PTPRN	ICA512	5798
PTPRN	R-PTP-N	5798
PTPRN2	PTPRN2	5799
PTPRN2	IA-2beta	5799
PTPRN2	IAR	5799
PTPRN2	ICAAR	5799
PTPRN2	PTPRP	5799
PTPRN2	R-PTP-N2	5799
PTPRO	PTPRO	5800
PTPRO	GLEPP1	5800
PTPRO	NPHS6	5800
PTPRO	PTP-OC	5800
PTPRO	PTP-U2T	5800
PTPRO	R-PTP-O	5800
PTPRR	PTPRR	5801
PTPRR	EC-PTP	5801
PTPRR	PCPTP1	5801
PTPRR	PTP-SL	5801
PTPRR	PTPBR7	5801
PTPRS	PTPRS	5802
PTPRS	PTPSIGMA	5802
PTPRS	R-PTP-S	5802
PTPRS	R-PTP-sigma	5802
PTPRZ1	PTPRZ1	5803
PTPRZ1	HPTPZ	5803
PTPRZ1	HPTPzeta	5803
PTPRZ1	PTP-ZETA	5803
PTPRZ1	PTP18	5803
PTPRZ1	PTPRZ	5803
PTPRZ1	PTPZ	5803
PTPRZ1	R-PTP-zeta-2	5803
PTPRZ1	RPTPB	5803
PTPRZ1	RPTPbeta	5803
PTPRZ1	phosphacan	5803
PTS	PTS	5805
PTS	PTPS	5805
PTX3	PTX3	5806
PTX3	TNFAIP5	5806
PTX3	TSG-14	5806
RAD1	RAD1	5810
RAD1	HRAD1	5810
RAD1	REC1	5810
PURA	PURA	5813
PURA	MRD31	5813
PURA	PUR-ALPHA	5813
PURA	PUR1LPHA	5813
PURB	PURB	5814
PURB	PURBETA	5814
